candidate_id	species	tox_fasta_path	signalp_call	signalp_score	len_aa	n_cys	cys_density	cys_grammar	cys_gaps	net_charge_pH7	gravy	aromaticity	instability_index	signalp_prediction	is_secreted	plddt_source	plddt_mean	plddt_std	plddt_frac_ge_70	plddt_frac_ge_80	plddt_frac_ge_90	dssp_n_res	sec_helix_frac	sec_sheet_frac	sec_coil_frac	sasa_total	rsa_mean	rsa_std	core_fraction_rsa_le_thr	hydrophobic_exposed_frac	n_ca	rg	contact_density	n_contact_pairs	n_cys_sg	n_disulfide_pairs	disulfide_pairs	struct_pass	gravy_1_20	priority_score_simple	pu_label	group_id	split	pu_prob
aphodius_scrutator_2	Aphodius_scrutator	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Aphodius_scrutator/GKIV00000000.toxin_renomeado.fasta	1	0.999864	78	10	0.1282051282051282	C-x(8)-C-x(3)-C-x(3)-C-x(8)-C-x(3)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,8,3,3,1,11,5	4.1	0.0717948717948719	0.0897435897435897	20.996153846153845	SP(Sec/SPI)	1	json	84.54941580756014	13.499027278267368	0.8195876288659794	0.6460481099656358	0.506872852233677	78.0	0.1923076923076923	0.2948717948717949	0.5128205128205128	6570.4174092736175	0.4838410448248038	0.2488620994735448	0.2564102564102564	0.8571428571428571	78.0	20.776647260507985	7.743589743589744	302.0	10.0	5.0	A23-A57;A32-A53;A36-A49;A40-A77;A59-A71	1.0	0.0717948717948719	1.0690988316151204	1	aphodius_scrutator	train	0.8147119144647903
onthophagus_curvicornis_1	Onthophagus_curvicornis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Onthophagus_curvicornis/Onthophagus_curvicornis.fas.pasta.toxin_renomeado.fasta	1	0.999906	76	10	0.131578947368421	C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,7,3,3,1,11,5	2.1	0.0342105263157894	0.1052631578947368	25.010657894736845	SP(Sec/SPI)	1	json	87.90302447552448	10.013260584388558	0.944055944055944	0.7709790209790209	0.5402097902097902	76.0	0.2236842105263158	0.2631578947368421	0.5131578947368421	6396.66011457388	0.4765980190579507	0.2295070729977653	0.1973684210526315	0.8620689655172413	76.0	19.33279638084517	7.947368421052632	302.0	10.0	5.0	A23-A56;A32-A52;A36-A48;A40-A76;A58-A70	1.0	0.0342105263157894	1.0672534173721016	1	onthophagus_curvicornis	train	0.9918192431787884
dichotomius_satanas_1	Dichotomius_satanas	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Dichotomius_satanas/Dichotomius_satanas.fas.pasta.toxin_renomeado.fasta	1	0.999906	76	10	0.131578947368421	C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,7,3,3,1,11,5	2.1	0.0342105263157894	0.1052631578947368	25.010657894736845	SP(Sec/SPI)	1	json	87.45026223776225	10.437394114924103	0.9248251748251748	0.7692307692307693	0.5314685314685315	76.0	0.2105263157894736	0.2631578947368421	0.5263157894736842	6494.224666690247	0.4830733600240337	0.2386939260627283	0.1842105263157894	0.8620689655172413	76.0	20.189918456667343	7.842105263157895	298.0	10.0	5.0	A23-A56;A32-A52;A36-A48;A40-A76;A58-A70	1.0	0.0342105263157894	1.0663478928965773	1	dichotomius_satanas	train	0.9871739373559939
pachypus_sp_1	Pachypus_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Pachypus_sp/GKKS00000000.toxin_renomeado.fasta	1	0.999285	85	11	0.1294117647058823	C-x(20)-C-x(8)-C-x(3)-C-x(3)-C-x(6)-C-x(6)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	20,8,3,3,6,6,3,1,11,5	4.1	0.02	0.0823529411764705	35.52941176470588	SP(Sec/SPI)	1	json	83.18262518968135	19.820624470822978	0.7678300455235205	0.708649468892261	0.5978755690440061	85.0	0.188235294117647	0.2235294117647059	0.5882352941176471	7675.748159679267	0.4841105935181474	0.2522235256673613	0.2352941176470588	0.8387096774193549	85.0	23.25651194713274	7.505882352941176	319.0	11.0	5.0	A27-A62;A36-A58;A40-A51;A44-A82;A64-A76	1.0	0.02	1.0537181915558334	1	pachypus_sp	train	0.7621267826520508
bolboceras_sp_3	Bolboceras_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Bolboceras_sp/GKKA00000000.toxin_renomeado.fasta	1	0.999897	77	10	0.1298701298701298	C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,7,3,3,1,11,5	2.1	0.0246753246753248	0.1168831168831168	34.345584415584405	SP(Sec/SPI)	1	json	81.20818336162988	18.58076952632713	0.6791171477079796	0.6196943972835314	0.5280135823429541	77.0	0.2207792207792207	0.2337662337662337	0.5454545454545454	6465.647503687341	0.4578214750938833	0.2242322998279876	0.2467532467532467	0.8518518518518519	77.0	19.214724603450332	8.12987012987013	313.0	10.0	5.0	A23-A56;A32-A52;A36-A48;A40-A76;A58-A70	1.0	0.0246753246753248	1.0510527303596235	1	bolboceras_sp	train	0.37405456090256534
byturus_ochraceus_1	Byturus_ochraceus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Byturus_ochraceus/Byturus_ochraceus.fas.pasta.toxin_renomeado.fasta	1	0.99922	90	11	0.1222222222222222	C-x(15)-C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(12)-C-x(5)-C	15,8,3,3,7,3,3,1,12,5	6.0	0.0422222222222222	0.0888888888888888	39.703333333333305	SP(Sec/SPI)	1	json	73.80246696035242	22.715910027191203	0.6093979441997063	0.5638766519823789	0.4052863436123348	90.0	0.2555555555555555	0.2111111111111111	0.5333333333333333	7868.449269143678	0.4820305330198871	0.2361217614004874	0.1888888888888888	0.875	90.0	20.76009549490097	7.911111111111111	356.0	11.0	5.0	A26-A59;A35-A55;A39-A51;A43-A80;A61-A74	1.0	0.0422222222222222	1.038716045031816	0	byturus_ochraceus	train	0.10275848922539746
lepiserica_sp_3	Lepiserica_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Lepiserica_sp/GKKQ00000000.toxin_renomeado.fasta	1	0.999426	96	13	0.1354166666666666	C-x(4)-C-x(22)-C-x(8)-C-x(3)-C-x(3)-C-x(6)-C-x(6)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C-x(6)-C	4,22,8,3,3,6,6,3,1,11,5,6	10.0	-0.0885416666666669	0.0520833333333333	25.703125	SP(Sec/SPI)	1	json	78.94595918367347	19.201499406403563	0.6408163265306123	0.564625850340136	0.4829931972789115	96.0	0.2291666666666666	0.1979166666666666	0.5729166666666666	9111.834996033698	0.5110982371523328	0.2587799234980959	0.1875	0.8235294117647058	96.0	27.964281245145877	7.354166666666667	353.0	13.0	5.0	A34-A69;A43-A65;A47-A58;A51-A89;A71-A83	1.0	-0.0885416666666669	1.019610668367347	0	lepiserica_sp	train	0.2880377148265906
eophileurus_sp_2	Eophileurus_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Eophileurus_sp/GKKC00000000.toxin_renomeado.fasta	1	0.999708	82	10	0.1219512195121951	C-x(9)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(10)-C-x(5)-C	9,3,3,7,3,3,1,10,5	5.1	-0.1939024390243902	0.0975609756097561	38.61219512195121	SP(Sec/SPI)	1	json	73.15740219092332	22.597669811029647	0.6353677621283255	0.5555555555555556	0.3552425665101721	82.0	0.0365853658536585	0.2804878048780488	0.6829268292682927	8461.083383256184	0.5522100190170113	0.2595779426730331	0.1585365853658536	0.75	82.0	27.473759438137225	6.926829268292683	284.0	10.0	5.0	A29-A63;A39-A59;A43-A55;A47-A82;A65-A76	1.0	-0.1939024390243902	0.978326999503798	0	eophileurus_sp	train	0.09152132423155691
cucujus_clavipes_1	Cucujus_clavipes	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Cucujus_clavipes/Cucujus_clavipes.fas.pasta.toxin_renomeado.fasta	1	0.992596	93	7	0.075268817204301	C-x(9)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	9,10,15,7,12,7	2.0	0.2935483870967742	0.0967741935483871	31.13763440860215	SP(Sec/SPI)	1	json	75.8725766016713	24.060006701365623	0.6573816155988857	0.616991643454039	0.4916434540389972	93.0	0.3548387096774194	0.1612903225806451	0.4838709677419355	7373.071705564666	0.4391405716741784	0.2451187896406343	0.2365591397849462	0.8292682926829268	93.0	20.7985902144205	8.301075268817204	386.0	7.0	3.0	A34-A90;A45-A69;A61-A82	1.0	0.2935483870967742	0.7939494542786113	0	cucujus_clavipes	train	0.06842686387868283
sitophilus_zeamais_2	Sitophilus_zeamais	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Sitophilus_zeamais/Sitophilus_zeamais.fas.pasta.toxin_renomeado.fasta	1	0.996533	93	8	0.086021505376344	C-x(2)-C-x(13)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	2,13,10,15,7,12,7	2.1999999999999997	0.2268817204301076	0.086021505376344	36.03978494623656	SP(Sec/SPI)	1	json	79.48192686357244	25.36718916000195	0.7285513361462729	0.6877637130801688	0.6090014064697609	93.0	0.3333333333333333	0.1827956989247312	0.4838709677419355	7472.641404361082	0.4506537227473574	0.2749293828124381	0.2688172043010752	0.7567567567567568	93.0	20.49347500156396	8.365591397849462	389.0	8.0	3.0	A32-A88;A43-A67;A59-A80	1.0	0.2268817204301076	0.7871896601787577	0	sitophilus_zeamais	train	0.16933614380363962
anoplophora_glabripennis_1	Anoplophora_glabripennis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Anoplophora_glabripennis/Anoplophora_glabripennis.fas.pasta.toxin_renomeado.fasta	1	0.999158	84	7	0.0833333333333333	C-x(11)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	11,8,15,7,12,3	6.0	0.2357142857142856	0.0833333333333333	33.20595238095236	SP(Sec/SPI)	1	json	78.33560821484993	25.649427445141267	0.7109004739336493	0.655608214849921	0.5781990521327014	84.0	0.3095238095238095	0.1785714285714285	0.5119047619047619	6679.5924726709845	0.4440294089823102	0.2460037948705274	0.2738095238095238	0.8157894736842105	84.0	21.09956460230272	8.5	357.0	7.0	3.0	A30-A80;A39-A63;A55-A76	1.0	0.2357142857142856	0.7864331211916046	0	anoplophora_glabripennis	train	0.19505605021726113
