MC02_gkjd00000000_3	AF-P0DJ46-F1-model_v6	0.323	65	1	60	19	78	61	80	0.984	0.750	7.865E-01	7.650E-01	5.978E-01	6.506E-01	72	AF-P0DJ46-F1-model_v6 Kunitz-type serine protease inhibitor LmKTT-1a
MC02_gkjd00000000_3	AF-P0DN08-F1-model_v6	0.363	66	1	61	15	75	61	82	1.000	0.744	7.655E-01	7.546E-01	5.810E-01	6.300E-01	70	AF-P0DN08-F1-model_v6 KappaPI-actitoxin-Avd3e
MC02_gkjd00000000_3	AF-P29216-F1-model_v6	0.241	62	5	61	1	57	61	76	0.934	0.750	7.824E-01	7.254E-01	5.952E-01	6.289E-01	68	AF-P29216-F1-model_v6 Amyloid-beta precursor protein (Fragment)
MC02_gkjd00000000_3	AF-B1B5I8-F1-model_v6	0.287	66	1	60	21	80	61	81	0.984	0.741	7.477E-01	7.261E-01	5.636E-01	6.130E-01	68	AF-B1B5I8-F1-model_v6 KappaPI-stichotoxin-Shd2a
MC02_gkjd00000000_3	AF-C1IC51-F1-model_v6	0.303	66	1	59	22	81	61	81	0.967	0.741	7.525E-01	7.198E-01	5.587E-01	6.071E-01	67	AF-C1IC51-F1-model_v6 Protease inhibitor 3
MC02_gkjd00000000_3	AF-C1IC52-F1-model_v6	0.303	66	1	59	22	81	61	81	0.967	0.741	7.518E-01	7.192E-01	5.582E-01	6.066E-01	67	AF-C1IC52-F1-model_v6 Kunitz-type serine protease inhibitor spermatin
MC02_gkjd00000000_3	AF-B5KF96-F1-model_v6	0.296	64	1	59	26	83	61	83	0.967	0.699	7.664E-01	7.220E-01	5.484E-01	6.034E-01	68	AF-B5KF96-F1-model_v6 Kunitz-type serine protease inhibitor nigrescinin-2
MC02_gkjd00000000_3	AF-Q6ITB1-F1-model_v6	0.292	65	1	59	25	83	61	83	0.967	0.711	7.534E-01	7.204E-01	5.464E-01	6.030E-01	68	AF-Q6ITB1-F1-model_v6 Kunitz-type serine protease inhibitor blackelin
MC02_gkjd00000000_3	AF-B5KL35-F1-model_v6	0.281	64	1	59	26	83	61	83	0.967	0.699	7.659E-01	7.216E-01	5.478E-01	6.028E-01	68	AF-B5KL35-F1-model_v6 Kunitz-type serine protease inhibitor nigrescinin-4
MC02_gkjd00000000_3	AF-Q90W99-F1-model_v6	0.290	62	3	59	27	83	61	83	0.934	0.687	7.755E-01	7.189E-01	5.443E-01	6.024E-01	68	AF-Q90W99-F1-model_v6 Kunitz-type serine protease inhibitor textilinin-3
MC02_gkjd00000000_3	AF-B5G6G6-F1-model_v6	0.292	65	1	59	25	83	61	83	0.967	0.711	7.520E-01	7.192E-01	5.456E-01	6.018E-01	68	AF-B5G6G6-F1-model_v6 Kunitz-type serine protease inhibitor blackelin-2
MC02_gkjd00000000_3	AF-Q2ES47-F1-model_v6	0.318	66	1	60	25	84	61	84	0.984	0.714	7.435E-01	7.219E-01	5.420E-01	6.015E-01	68	AF-Q2ES47-F1-model_v6 Kunitz-type serine protease inhibitor 4
MC02_gkjd00000000_3	AF-F8J2F5-F1-model_v6	0.290	62	3	59	27	83	61	83	0.934	0.687	7.740E-01	7.179E-01	5.444E-01	6.012E-01	68	AF-F8J2F5-F1-model_v6 Kunitz-type serine protease inhibitor 87
MC02_gkjd00000000_3	AF-B5KL36-F1-model_v6	0.261	65	1	59	25	83	61	83	0.967	0.711	7.519E-01	7.192E-01	5.458E-01	6.011E-01	67	AF-B5KL36-F1-model_v6 Kunitz-type serine protease inhibitor nigrescinin-5
MC02_gkjd00000000_3	AF-B5KL41-F1-model_v6	0.276	65	1	59	25	83	61	83	0.967	0.711	7.498E-01	7.177E-01	5.447E-01	6.010E-01	67	AF-B5KL41-F1-model_v6 Kunitz-type serine protease inhibitor superbin-4
MC02_gkjd00000000_3	AF-B5KL37-F1-model_v6	0.276	65	1	59	24	83	61	83	0.967	0.723	7.515E-01	7.192E-01	5.471E-01	6.006E-01	67	AF-B5KL37-F1-model_v6 Kunitz-type serine protease inhibitor nigrescinin-6
MC02_gkjd00000000_3	AF-A6MFL3-F1-model_v6	0.322	62	3	59	27	83	61	83	0.934	0.687	7.731E-01	7.170E-01	5.436E-01	6.004E-01	67	AF-A6MFL3-F1-model_v6 Kunitz-type serine protease inhibitor vestiginin-3
MC02_gkjd00000000_3	AF-B5L5R6-F1-model_v6	0.230	65	1	60	25	83	61	83	0.984	0.711	7.497E-01	7.174E-01	5.454E-01	5.999E-01	67	AF-B5L5R6-F1-model_v6 Stephenin-3
MC02_gkjd00000000_3	AF-Q90WA1-F1-model_v6	0.353	65	1	59	25	83	61	83	0.967	0.711	7.498E-01	7.172E-01	5.441E-01	5.996E-01	67	AF-Q90WA1-F1-model_v6 Kunitz-type serine protease inhibitor textilinin-1
MC02_gkjd00000000_3	AF-Q6ITB5-F1-model_v6	0.338	65	1	59	25	83	61	83	0.967	0.711	7.470E-01	7.148E-01	5.431E-01	5.992E-01	67	AF-Q6ITB5-F1-model_v6 Kunitz-type serine protease inhibitor microlepidin-1
MC02_gkjd00000000_3	AF-E7FL13-F1-model_v6	0.261	65	1	59	25	83	61	83	0.967	0.711	7.491E-01	7.164E-01	5.438E-01	5.990E-01	67	AF-E7FL13-F1-model_v6 Kunitz serine protease inhibitor Pr-mulgin 3
MC02_gkjd00000000_3	AF-Q6ITC1-F1-model_v6	0.292	65	1	59	25	83	61	83	0.967	0.711	7.488E-01	7.161E-01	5.437E-01	5.990E-01	67	AF-Q6ITC1-F1-model_v6 Kunitz-type serine protease inhibitor homolog mulgin-1
MC02_gkjd00000000_3	AF-Q6ITB6-F1-model_v6	0.338	65	1	59	25	83	61	83	0.967	0.711	7.474E-01	7.146E-01	5.428E-01	5.989E-01	67	AF-Q6ITB6-F1-model_v6 Kunitz-type serine protease inhibitor scutellin-2
MC02_gkjd00000000_3	AF-B5KL40-F1-model_v6	0.276	65	1	59	25	83	61	83	0.967	0.711	7.488E-01	7.161E-01	5.437E-01	5.987E-01	67	AF-B5KL40-F1-model_v6 Kunitz-type serine protease inhibitor superbin-3
MC02_gkjd00000000_3	AF-B5L5R7-F1-model_v6	0.292	65	1	59	25	83	61	83	0.967	0.711	7.478E-01	7.156E-01	5.438E-01	5.979E-01	67	AF-B5L5R7-F1-model_v6 Kunitz-type serine protease inhibitor stephenin-2
MC02_gkjd00000000_3	AF-B5KL32-F1-model_v6	0.276	65	1	59	25	83	61	83	0.967	0.711	7.469E-01	7.147E-01	5.433E-01	5.974E-01	67	AF-B5KL32-F1-model_v6 Kunitz-type serine protease inhibitor tigerin-3
MC02_gkjd00000000_3	AF-Q6ITB7-F1-model_v6	0.323	65	1	59	25	83	61	83	0.967	0.711	7.458E-01	7.131E-01	5.415E-01	5.974E-01	67	AF-Q6ITB7-F1-model_v6 Kunitz-type serine protease inhibitor scutellin-1
MC02_gkjd00000000_3	AF-F8J2F4-F1-model_v6	0.274	62	3	59	27	83	61	83	0.934	0.687	7.698E-01	7.137E-01	5.411E-01	5.973E-01	67	AF-F8J2F4-F1-model_v6 Kunitz-type serine protease inhibitor 161
MC02_gkjd00000000_3	AF-Q2ES49-F1-model_v6	0.287	66	1	60	25	84	61	84	0.984	0.714	7.373E-01	7.160E-01	5.379E-01	5.972E-01	67	AF-Q2ES49-F1-model_v6 Kunitz-type serine protease inhibitor 2
MC02_gkjd00000000_3	AF-E7FL11-F1-model_v6	0.306	62	3	59	27	83	61	83	0.934	0.687	7.693E-01	7.135E-01	5.413E-01	5.971E-01	67	AF-E7FL11-F1-model_v6 Kunitz serine protease inhibitor Pr-mulgin 1
MC02_gkjd00000000_3	AF-Q90WA0-F1-model_v6	0.338	65	1	59	25	83	61	83	0.967	0.711	7.447E-01	7.126E-01	5.420E-01	5.954E-01	67	AF-Q90WA0-F1-model_v6 Kunitz-type serine protease inhibitor textilinin-2
MC02_gkjd00000000_3	AF-Q8AY41-F1-model_v6	0.241	62	3	59	27	83	61	83	0.934	0.687	7.671E-01	7.113E-01	5.401E-01	5.951E-01	67	AF-Q8AY41-F1-model_v6 Kunitz-type serine protease inhibitor C
MC02_gkjd00000000_3	AF-B5KF94-F1-model_v6	0.258	62	3	59	27	83	61	83	0.934	0.687	7.656E-01	7.106E-01	5.399E-01	5.944E-01	67	AF-B5KF94-F1-model_v6 Kunitz-type serine protease inhibitor stephenin-1
MC02_gkjd00000000_3	AF-B5L5Q8-F1-model_v6	0.261	65	1	59	25	83	61	83	0.967	0.711	7.429E-01	7.122E-01	5.418E-01	5.942E-01	67	AF-B5L5Q8-F1-model_v6 Kunitz-type serine protease inhibitor mulgin-5
MC02_gkjd00000000_3	AF-B5KL29-F1-model_v6	0.274	62	3	59	27	83	61	83	0.934	0.687	7.657E-01	7.100E-01	5.381E-01	5.939E-01	67	AF-B5KL29-F1-model_v6 Kunitz-type serine protease inhibitor scutellin-3
MC02_gkjd00000000_3	AF-B5KL31-F1-model_v6	0.290	62	3	59	27	83	61	83	0.934	0.687	7.645E-01	7.096E-01	5.393E-01	5.936E-01	67	AF-B5KL31-F1-model_v6 Kunitz-type serine protease inhibitor blackelin-3
MC02_gkjd00000000_3	AF-B5KL27-F1-model_v6	0.274	62	3	59	27	83	61	83	0.934	0.687	7.653E-01	7.096E-01	5.378E-01	5.936E-01	67	AF-B5KL27-F1-model_v6 Kunitz-type serine protease inhibitor microlepidin-3
MC02_gkjd00000000_3	AF-A6MGX9-F1-model_v6	0.274	62	3	59	27	83	61	83	0.934	0.687	7.638E-01	7.087E-01	5.381E-01	5.931E-01	67	AF-A6MGX9-F1-model_v6 Kunitz-type serine protease inhibitor vestiginin-5
MC02_gkjd00000000_3	AF-Q8AY43-F1-model_v6	0.246	65	1	59	25	83	61	83	0.967	0.711	7.415E-01	7.111E-01	5.408E-01	5.927E-01	66	AF-Q8AY43-F1-model_v6 Kunitz-type serine protease inhibitor A
MC02_gkjd00000000_3	AF-A6MFL1-F1-model_v6	0.250	64	1	59	25	83	61	83	0.967	0.711	7.406E-01	7.091E-01	5.406E-01	5.924E-01	66	AF-A6MFL1-F1-model_v6 Kunitz-type serine protease inhibitor vestiginin-1
MC02_gkjd00000000_3	AF-B4ESA4-F1-model_v6	0.250	64	1	59	25	83	61	83	0.967	0.711	7.420E-01	7.117E-01	5.421E-01	5.920E-01	66	AF-B4ESA4-F1-model_v6 Kunitz-type serine protease inhibitor PILP-3
MC02_gkjd00000000_3	AF-F8J2F6-F1-model_v6	0.278	61	3	59	27	83	61	83	0.934	0.687	7.625E-01	7.080E-01	5.389E-01	5.916E-01	66	AF-F8J2F6-F1-model_v6 Kunitz-type serine protease inhibitor 18
MC02_gkjd00000000_3	AF-D5J9Q8-F1-model_v6	0.306	62	3	59	27	83	61	83	0.934	0.687	7.627E-01	7.077E-01	5.377E-01	5.914E-01	66	AF-D5J9Q8-F1-model_v6 Kunitz-type serine protease inhibitor isoform 5
MC02_gkjd00000000_3	AF-A6MFL2-F1-model_v6	0.258	62	3	59	27	83	61	83	0.934	0.687	7.587E-01	7.046E-01	5.362E-01	5.909E-01	66	AF-A6MFL2-F1-model_v6 Kunitz-type serine protease inhibitor vestiginin-2
MC02_gkjd00000000_3	AF-A7X3V7-F1-model_v6	0.230	65	1	60	33	92	61	98	0.984	0.612	7.753E-01	7.531E-01	4.922E-01	5.903E-01	70	AF-A7X3V7-F1-model_v6 Kunitz-type serine protease inhibitor kunitoxin-Phi1
MC02_gkjd00000000_3	AF-P00991-F1-model_v6	0.292	65	1	60	26	84	61	90	0.984	0.656	7.554E-01	7.229E-01	5.110E-01	5.851E-01	68	AF-P00991-F1-model_v6 Kunitz-type serine protease inhibitor 1
MC02_gkjd00000000_3	AF-P00992-F1-model_v6	0.257	66	1	60	25	84	61	93	0.984	0.645	7.455E-01	7.240E-01	4.955E-01	5.809E-01	68	AF-P00992-F1-model_v6 Kunitz-type serine protease inhibitor 3
MC02_gkjd00000000_3	AF-I2G9B4-F1-model_v6	0.227	66	1	60	25	84	61	95	0.984	0.632	7.404E-01	7.191E-01	4.842E-01	5.710E-01	67	AF-I2G9B4-F1-model_v6 Kunitz-type serine protease inhibitor PIVL
MC02_gkjd00000000_3	AF-E5AJX3-F1-model_v6	0.261	65	1	60	25	84	61	95	0.984	0.632	7.389E-01	7.180E-01	4.849E-01	5.697E-01	67	AF-E5AJX3-F1-model_v6 Kunitz-type serine protease inhibitor ki-VN
MC02_gkjd00000000_3	AF-Q2ES46-F1-model_v6	0.323	65	1	60	25	84	61	96	0.984	0.625	7.378E-01	7.166E-01	4.805E-01	5.684E-01	67	AF-Q2ES46-F1-model_v6 Kunitz-type serine protease inhibitor 5
MC02_gkjd00000000_3	AF-B5M0W4-F1-model_v6	0.307	65	1	60	19	77	61	102	0.984	0.578	7.418E-01	7.101E-01	4.497E-01	5.480E-01	66	AF-B5M0W4-F1-model_v6 Simukunin
MC02_gkjd00000000_3	AF-P86733-F1-model_v6	0.303	66	1	61	8	68	61	126	1.000	0.484	7.654E-01	7.546E-01	3.939E-01	5.421E-01	70	AF-P86733-F1-model_v6 BPTI/Kunitz domain-containing protein (Fragment)
MC02_gkjd00000000_3	AF-P04365-F1-model_v6	0.196	66	1	61	1	61	61	125	1.000	0.488	7.536E-01	7.430E-01	3.921E-01	5.351E-01	69	AF-P04365-F1-model_v6 Inter-alpha-trypsin inhibitor (Fragment)
MC02_gkjd00000000_3	AF-P62757-F1-model_v6	0.139	93	2	61	28	115	61	123	0.984	0.715	7.497E-01	7.284E-01	3.890E-01	5.280E-01	68	AF-P62757-F1-model_v6 Inter-alpha-trypsin inhibitor (Fragment)
MC02_gkjd00000000_3	AF-P62756-F1-model_v6	0.194	67	2	61	56	117	61	123	0.984	0.504	7.488E-01	7.278E-01	3.898E-01	5.279E-01	67	AF-P62756-F1-model_v6 Inter-alpha-trypsin inhibitor (Fragment)
MC02_gkjd00000000_3	AF-Q8WPI3-F1-model_v6	0.307	65	1	60	16	74	61	142	0.984	0.415	7.613E-01	7.282E-01	3.380E-01	5.085E-01	68	AF-Q8WPI3-F1-model_v6 Boophilin-G2
MC02_gkjd00000000_3	AF-Q8WPI2-F1-model_v6	0.196	66	1	60	82	142	61	142	0.984	0.430	7.519E-01	7.308E-01	3.410E-01	5.077E-01	68	AF-Q8WPI2-F1-model_v6 Boophilin-H2
MC02_gkjd00000000_3	AF-W4VSH9-F1-model_v6	0.287	66	1	60	99	159	61	176	0.984	0.347	7.817E-01	7.592E-01	2.866E-01	4.979E-01	71	AF-W4VSH9-F1-model_v6 Kunitz-type U19-barytoxin-Tl1a
MC02_gkjd00000000_3	AF-O95925-3-F1-model_v6	0.160	106	1	61	31	131	61	179	1.000	0.564	7.297E-01	7.194E-01	2.733E-01	4.701E-01	67	AF-O95925-3-F1-model_v6 Eppin
MC02_gkjd00000000_3	AF-O35536-F1-model_v6	0.224	58	3	60	92	149	61	230	0.951	0.252	8.123E-01	7.663E-01	2.282E-01	4.697E-01	71	AF-O35536-F1-model_v6 Tissue factor pathway inhibitor 2
MC02_gkjd00000000_3	AF-O54819-2-F1-model_v6	0.190	63	3	60	46	103	61	253	0.951	0.229	7.683E-01	7.258E-01	1.936E-01	4.393E-01	68	AF-O54819-2-F1-model_v6 Tissue factor pathway inhibitor
MC02_gkjd00000000_3	AF-P36992-F1-model_v6	0.166	90	2	61	259	347	61	355	0.984	0.251	7.969E-01	7.744E-01	1.533E-01	4.369E-01	72	AF-P36992-F1-model_v6 Protein AMBP (Fragment)
MC02_gkjd00000000_3	AF-P19761-F1-model_v6	0.202	69	1	60	111	174	61	300	0.984	0.213	7.618E-01	7.398E-01	1.695E-01	4.317E-01	69	AF-P19761-F1-model_v6 Tissue factor pathway inhibitor
MC02_gkjd00000000_3	AF-P04366-F1-model_v6	0.196	66	1	61	210	270	61	337	1.000	0.181	7.591E-01	7.483E-01	1.549E-01	4.258E-01	69	AF-P04366-F1-model_v6 Protein AMBP (Fragment)
MC02_gkjd00000000_3	AF-Q60559-F1-model_v6	0.242	66	1	61	224	284	61	349	1.000	0.175	7.504E-01	7.398E-01	1.492E-01	4.180E-01	68	AF-Q60559-F1-model_v6 Protein AMBP
MC02_gkjd00000000_3	AF-Q07456-F1-model_v6	0.227	66	1	61	224	284	61	349	1.000	0.175	7.496E-01	7.390E-01	1.486E-01	4.179E-01	68	AF-Q07456-F1-model_v6 Protein AMBP
MC02_gkjd00000000_3	AF-P00978-F1-model_v6	0.196	66	1	61	225	285	61	352	1.000	0.173	7.513E-01	7.407E-01	1.481E-01	4.174E-01	68	AF-P00978-F1-model_v6 Protein AMBP
MC02_gkjd00000000_3	AF-Q62577-F1-model_v6	0.196	66	1	61	224	284	61	346	1.000	0.176	7.426E-01	7.322E-01	1.496E-01	4.136E-01	67	AF-Q62577-F1-model_v6 Protein AMBP
MC02_gkjd00000000_3	AF-Q64240-F1-model_v6	0.200	65	2	61	281	340	61	349	0.984	0.172	7.536E-01	7.324E-01	1.468E-01	4.135E-01	68	AF-Q64240-F1-model_v6 Protein AMBP
MC02_gkjd00000000_3	AF-P12023-3-F1-model_v6	0.227	66	1	61	285	345	61	735	1.000	0.083	7.936E-01	7.821E-01	7.389E-02	4.052E-01	73	AF-P12023-3-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-Q95241-F1-model_v6	0.227	66	1	61	285	345	61	751	1.000	0.081	7.918E-01	7.803E-01	7.229E-02	4.037E-01	73	AF-Q95241-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-P05067-11-F1-model_v6	0.227	66	1	61	280	340	61	746	1.000	0.082	7.907E-01	7.792E-01	7.276E-02	4.032E-01	73	AF-P05067-11-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-P53601-3-F1-model_v6	0.227	66	1	61	285	345	61	751	1.000	0.081	7.897E-01	7.782E-01	7.226E-02	4.022E-01	73	AF-P53601-3-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-P08592-F1-model_v6	0.227	66	1	61	285	345	61	770	1.000	0.079	7.892E-01	7.778E-01	7.051E-02	4.012E-01	73	AF-P08592-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-Q5IS80-F1-model_v6	0.214	70	1	61	285	349	61	770	1.000	0.084	7.875E-01	7.761E-01	7.044E-02	4.012E-01	73	AF-Q5IS80-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-P79307-F1-model_v6	0.214	70	1	61	285	349	61	770	1.000	0.084	7.878E-01	7.764E-01	7.044E-02	4.009E-01	73	AF-P79307-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-Q60495-F1-model_v6	0.214	70	1	61	285	349	61	770	1.000	0.084	7.869E-01	7.755E-01	7.046E-02	4.003E-01	73	AF-Q60495-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-Q06481-F1-model_v6	0.227	66	1	61	304	364	61	763	1.000	0.080	7.842E-01	7.730E-01	7.105E-02	3.984E-01	72	AF-Q06481-F1-model_v6 Amyloid beta precursor like protein 2
MC02_gkjd00000000_3	AF-Q06481-6-F1-model_v6	0.227	66	1	61	314	374	61	761	1.000	0.080	7.831E-01	7.718E-01	7.121E-02	3.978E-01	72	AF-Q06481-6-F1-model_v6 Amyloid beta precursor like protein 2
MC02_gkjd00000000_3	AF-P12023-F1-model_v6	0.227	66	1	61	285	345	61	770	1.000	0.079	7.832E-01	7.720E-01	7.038E-02	3.977E-01	72	AF-P12023-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-P05067-7-F1-model_v6	0.223	67	1	61	285	346	61	733	1.000	0.085	7.797E-01	7.685E-01	7.377E-02	3.971E-01	72	AF-P05067-7-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-P05067-8-F1-model_v6	0.223	67	1	61	285	346	61	751	1.000	0.083	7.767E-01	7.655E-01	7.187E-02	3.952E-01	71	AF-P05067-8-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-O93279-F1-model_v6	0.238	67	1	61	284	345	61	737	1.000	0.084	7.771E-01	7.659E-01	7.336E-02	3.952E-01	71	AF-O93279-F1-model_v6 Amyloid-beta A4 protein
MC02_gkjd00000000_3	AF-P05067-9-F1-model_v6	0.214	70	1	61	285	349	61	752	1.000	0.086	7.746E-01	7.635E-01	7.180E-02	3.937E-01	71	AF-P05067-9-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-P53601-F1-model_v6	0.217	69	1	61	285	348	61	770	1.000	0.083	7.733E-01	7.622E-01	7.012E-02	3.920E-01	71	AF-P53601-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-P05067-F1-model_v6	0.217	69	1	61	285	348	61	770	1.000	0.083	7.730E-01	7.619E-01	7.010E-02	3.918E-01	71	AF-P05067-F1-model_v6 Amyloid-beta precursor protein
MC02_gkjd00000000_3	AF-P15943-F1-model_v6	0.227	66	1	61	306	366	61	765	1.000	0.080	7.677E-01	7.568E-01	7.057E-02	3.878E-01	70	AF-P15943-F1-model_v6 Amyloid beta precursor like protein 2
MC02_gkjd00000000_3	AF-O76840-2-F1-model_v6	0.257	66	1	61	1265	1325	61	1558	1.000	0.039	7.571E-01	7.464E-01	3.492E-02	3.678E-01	70	AF-O76840-2-F1-model_v6 Papilin
MC05_hydroscapha_redfordi_1	AF-C0HJX7-F1-model_v6	0.775	40	1	40	1	40	40	40	1.000	1.000	8.805E-01	8.611E-01	8.611E-01	8.050E-01	80	AF-C0HJX7-F1-model_v6 Defensin
MC05_hydroscapha_redfordi_1	AF-P31530-F1-model_v6	0.750	40	1	40	1	40	40	40	1.000	1.000	8.530E-01	8.347E-01	8.347E-01	7.753E-01	77	AF-P31530-F1-model_v6 Sapecin-C
MC05_hydroscapha_redfordi_1	AF-B3EWY5-F1-model_v6	0.725	40	1	40	1	40	40	40	1.000	1.000	8.472E-01	8.290E-01	8.290E-01	7.688E-01	76	AF-B3EWY5-F1-model_v6 Lucifensin
MC05_hydroscapha_redfordi_1	AF-P80033-F1-model_v6	0.534	43	1	39	1	43	40	43	0.975	1.000	8.746E-01	8.359E-01	7.838E-01	7.617E-01	78	AF-P80033-F1-model_v6 Defensin, isoforms B and C
MC05_hydroscapha_redfordi_1	AF-P80407-F1-model_v6	0.477	44	1	40	1	43	40	43	1.000	1.000	8.478E-01	8.291E-01	7.775E-01	7.570E-01	77	AF-P80407-F1-model_v6 Defensin
MC05_hydroscapha_redfordi_1	AF-Q7M426-F1-model_v6	0.500	44	1	40	1	43	40	43	1.000	1.000	8.399E-01	8.219E-01	7.723E-01	7.392E-01	75	AF-Q7M426-F1-model_v6 Holotricin-1
MC05_hydroscapha_redfordi_1	AF-P0CAY3-F1-model_v6	0.214	42	1	40	1	37	40	38	1.000	0.974	8.436E-01	7.706E-01	8.056E-01	7.267E-01	71	AF-P0CAY3-F1-model_v6 Putative defensin-like protein 105
MC05_hydroscapha_redfordi_1	AF-P0CF77-F1-model_v6	0.309	42	1	40	1	36	40	36	1.000	1.000	8.172E-01	7.254E-01	7.971E-01	7.195E-01	68	AF-P0CF77-F1-model_v6 Tddefensin
MC05_hydroscapha_redfordi_1	AF-P81462-F1-model_v6	0.414	41	1	40	1	40	40	51	1.000	0.784	8.470E-01	8.285E-01	6.674E-01	7.047E-01	77	AF-P81462-F1-model_v6 Defensin
MC05_hydroscapha_redfordi_1	AF-P84920-F1-model_v6	0.261	42	1	40	10	44	40	46	1.000	0.761	8.617E-01	7.466E-01	6.577E-01	6.665E-01	70	AF-P84920-F1-model_v6 Defensin-like protein 2
MC05_hydroscapha_redfordi_1	AF-P81456-F1-model_v6	0.232	43	1	40	12	47	40	47	1.000	0.766	8.385E-01	7.451E-01	6.435E-01	6.572E-01	70	AF-P81456-F1-model_v6 Defensin-like protein 1
MC05_hydroscapha_redfordi_1	AF-P81457-F1-model_v6	0.232	43	1	40	12	47	40	47	1.000	0.766	8.379E-01	7.447E-01	6.433E-01	6.566E-01	69	AF-P81457-F1-model_v6 Defensin-like protein 2
MC05_hydroscapha_redfordi_1	AF-P20159-F1-model_v6	0.255	43	1	40	10	45	40	47	1.000	0.766	8.337E-01	7.409E-01	6.402E-01	6.543E-01	69	AF-P20159-F1-model_v6 Defensin-like protein 2
MC05_hydroscapha_redfordi_1	AF-P20158-F1-model_v6	0.255	43	1	40	10	45	40	47	1.000	0.766	8.319E-01	7.394E-01	6.390E-01	6.529E-01	69	AF-P20158-F1-model_v6 Defensin-like protein 1
