allokotarsa_sp_3	phyllotocus_sp_3	0.491	57	0.891	0.746	8.371E-01	6.284E-01	6.373E-01	5.973E-01	59
gaco00000000_1	gaco00000000_1	1.000	67	1.000	1.000	1.015E+00	1.000E+00	1.000E+00	1.000E+00	100
gdmj00000000_1	gdmj00000000_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
gdmj00000000_1	hydroscapha_redfordi_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
dichotomius_satanas_2	dichotomius_satanas_2	1.000	58	1.000	1.000	1.018E+00	1.000E+00	1.000E+00	1.000E+00	100
serica_brunnea_1	serica_brunnea_1	1.000	61	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	100
serica_brunnea_1	gkjd00000000_3	1.000	61	1.000	1.000	1.011E+00	9.942E-01	9.942E-01	9.908E-01	99
catharsius_molossus_2	catharsius_molossus_2	1.000	61	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	100
catharsius_molossus_2	gjbk00000000_2	1.000	61	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	99
lepiserica_sp_5	lepiserica_sp_5	1.000	49	1.000	1.000	1.021E+00	1.000E+00	1.000E+00	1.000E+00	100
allokotarsa_sp_2	allokotarsa_sp_2	1.000	68	1.000	1.000	1.015E+00	1.000E+00	1.000E+00	1.000E+00	100
migdolus_fryanus_4	migdolus_fryanus_4	1.000	68	1.000	1.000	1.015E+00	1.000E+00	1.000E+00	1.000E+00	100
migdolus_fryanus_4	srr1562205_4	1.000	68	1.000	1.000	1.004E+00	9.897E-01	9.897E-01	9.838E-01	98
migdolus_fryanus_4	srr1562204_2	0.763	72	1.000	1.000	7.821E-01	7.719E-01	7.719E-01	7.327E-01	73
srr1562204_4	migdolus_fryanus_1	1.000	64	1.000	1.000	1.016E+00	1.000E+00	1.000E+00	1.000E+00	100
srr1562204_4	srr1562204_4	1.000	64	1.000	1.000	1.016E+00	1.000E+00	1.000E+00	1.000E+00	100
phyllotocus_sp_3	phyllotocus_sp_3	1.000	63	1.000	1.000	1.016E+00	1.000E+00	1.000E+00	1.000E+00	100
phyllotocus_sp_3	lepiserica_sp_4	0.426	68	0.937	0.922	7.044E-01	6.542E-01	6.450E-01	6.194E-01	62
hydroscapha_redfordi_1	gdmj00000000_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
hydroscapha_redfordi_1	hydroscapha_redfordi_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
gkjh00000000_2	gkjh00000000_2	1.000	59	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	100
gkke00000000_1	gkke00000000_1	1.000	49	1.000	1.000	1.021E+00	1.000E+00	1.000E+00	1.000E+00	100
gkke00000000_1	diphucephala_sp_2	1.000	49	1.000	1.000	1.021E+00	1.000E+00	1.000E+00	9.999E-01	99
gkke00000000_1	gkke00000000_2	1.000	49	1.000	1.000	1.021E+00	1.000E+00	1.000E+00	9.999E-01	99
diphucephala_sp_3	diphucephala_sp_3	1.000	49	1.000	1.000	1.021E+00	1.000E+00	1.000E+00	1.000E+00	100
gkjr00000000_1	gkjr00000000_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
gkjr00000000_1	ocypus_brunnipes_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
gkjr00000000_1	srr2083703_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
aphodius_haemorrhoidalis_1	aphodius_haemorrhoidalis_1	1.000	64	1.000	1.000	1.016E+00	1.000E+00	1.000E+00	1.000E+00	100
heteronyx_sp_3	heteronyx_sp_3	1.000	60	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	100
eophileurus_sp_2	eophileurus_sp_2	1.000	33	1.000	1.000	1.031E+00	1.000E+00	1.000E+00	1.000E+00	100
srr2083703_1	gkjr00000000_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
srr2083703_1	ocypus_brunnipes_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
srr2083703_1	srr2083703_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
srr1562204_2	srr1562204_2	1.000	68	1.000	1.000	1.015E+00	1.000E+00	1.000E+00	1.000E+00	100
srr1562204_2	srr1562205_4	0.722	72	1.000	1.000	7.836E-01	7.735E-01	7.735E-01	7.332E-01	73
srr1562204_2	migdolus_fryanus_4	0.763	72	1.000	1.000	7.821E-01	7.719E-01	7.719E-01	7.327E-01	73
gjbk00000000_1	catharsius_molossus_1	1.000	42	1.000	1.000	1.024E+00	1.000E+00	1.000E+00	1.000E+00	100
gjbk00000000_1	gjbk00000000_1	1.000	42	1.000	1.000	1.024E+00	1.000E+00	1.000E+00	1.000E+00	100
gjbk00000000_2	gjbk00000000_2	1.000	61	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	100
gjbk00000000_2	catharsius_molossus_2	1.000	61	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	99
catharsius_molossus_1	catharsius_molossus_1	1.000	42	1.000	1.000	1.024E+00	1.000E+00	1.000E+00	1.000E+00	100
catharsius_molossus_1	gjbk00000000_1	1.000	42	1.000	1.000	1.024E+00	1.000E+00	1.000E+00	1.000E+00	100
alurnus_ornatus_3	alurnus_ornatus_3	1.000	61	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	100
alurnus_ornatus_3	gdof00000000_2	1.000	61	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	100
microcara_testacea_1	microcara_testacea_1	1.000	53	1.000	1.000	1.019E+00	1.000E+00	1.000E+00	1.000E+00	100
gkjd00000000_3	gkjd00000000_3	1.000	61	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	100
gkjd00000000_3	serica_brunnea_1	1.000	61	1.000	1.000	1.011E+00	9.942E-01	9.942E-01	9.908E-01	99
srr1562205_4	srr1562205_4	1.000	68	1.000	1.000	1.015E+00	1.000E+00	1.000E+00	1.000E+00	100
srr1562205_4	migdolus_fryanus_4	1.000	68	1.000	1.000	1.004E+00	9.897E-01	9.897E-01	9.838E-01	98
srr1562205_4	srr1562204_2	0.722	72	1.000	1.000	7.836E-01	7.735E-01	7.735E-01	7.332E-01	73
copris_lunaris_3	copris_lunaris_3	1.000	59	1.000	1.000	1.017E+00	1.000E+00	1.000E+00	1.000E+00	100
gbcx00000000_1	gbcx00000000_1	1.000	55	1.000	1.000	1.019E+00	1.000E+00	1.000E+00	1.000E+00	100
ocypus_brunnipes_1	gkjr00000000_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
ocypus_brunnipes_1	ocypus_brunnipes_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
ocypus_brunnipes_1	srr2083703_1	1.000	40	1.000	1.000	1.026E+00	1.000E+00	1.000E+00	1.000E+00	100
lepiserica_sp_4	lepiserica_sp_4	1.000	64	1.000	1.000	1.016E+00	1.000E+00	1.000E+00	1.000E+00	100
lepiserica_sp_4	phyllotocus_sp_3	0.426	68	0.922	0.937	7.044E-01	6.450E-01	6.542E-01	6.194E-01	61
lepiserica_sp_4	srr1562205_1	0.333	51	0.766	0.781	8.198E-01	6.392E-01	6.392E-01	6.019E-01	60
gkke00000000_2	diphucephala_sp_2	1.000	49	1.000	1.000	1.021E+00	1.000E+00	1.000E+00	1.000E+00	100
gkke00000000_2	gkke00000000_2	1.000	49	1.000	1.000	1.021E+00	1.000E+00	1.000E+00	1.000E+00	100
gkke00000000_2	gkke00000000_1	1.000	49	1.000	1.000	1.021E+00	1.000E+00	1.000E+00	9.999E-01	99
aphodius_scrutator_2	aphodius_scrutator_2	1.000	35	1.000	1.000	1.029E+00	1.000E+00	1.000E+00	1.000E+00	100
